MSOA11,AbsXSMeanM,AbsXSMedianM,AbsXSL95M,AbsXSU95M,PosteriorProbabilityM,RelXSMeanM,RelXSMedianM,RelXSL95M,RelXSU95M,M40plus,XSrateM,pcIncM,AbsXSMeanF,AbsXSMedianF,AbsXSL95f,AbsXSU95F,PosteriorProbabilityF,RelXSMeanF,RelXSMedianF,RelXSL95F,RelXSU95F,F40plus,XSrateF,pcIncF
E02004597,8.043828458,7.886638596,1.341586634,15.66507184,0.99195,1.840558364,1.800208273,1.111557838,2.783549033,2239,359.2598686,84.05583638,3.83831347,3.61974866,-1.747705722,10.72141657,0.8983,1.441557568,1.383260256,0.842613295,2.37327559,2438,157.4369758,44.15575678
E02004598,3.205931078,3.081149541,-2.622660952,9.687511018,0.851475,1.287088526,1.257678945,0.813845317,1.9212824,2950,108.6756298,28.7088526,4.140697623,3.937439723,-3.049579862,12.36315356,0.861775,1.329261975,1.292404795,0.810241557,2.052944781,3175,130.4156732,32.92619745
E02004599,1.041752091,0.959481857,-2.367731441,4.874613626,0.710025,1.151658348,1.125759842,0.734456829,1.712098008,2245,46.40321116,15.16583483,2.661483018,2.511934761,-2.225628397,8.323630646,0.84075,1.354230254,1.304754765,0.778146128,2.221237273,2379,111.8740234,35.42302539
E02004600,1.699415684,1.630075136,-1.321940097,5.150994198,0.8524,1.330335364,1.295651177,0.803579132,2.056721425,1446,117.5252893,33.03353643,1.083655166,1.00063337,-1.699270649,4.375776745,0.7557,1.268256772,1.217971238,0.699993592,2.128809477,1424,76.09937967,26.8256772
E02004601,1.214594793,1.100553936,-3.199734574,6.258703346,0.6814,1.153739582,1.118683121,0.707822557,1.793610665,1610,75.44067036,15.37395819,-0.655757112,-0.733245653,-5.390601083,4.433804537,0.3783,0.954108234,0.923237045,0.547866899,1.537413783,1947,-33.6803858,-4.589176602
E02004602,6.455057033,6.300872079,1.398049385,12.42779149,0.99565,1.893943666,1.843800086,1.155096919,2.928022484,1446,446.4078169,89.39436657,3.94423318,3.758065985,-1.770281471,10.70020766,0.90715,1.447979233,1.398953886,0.843877395,2.34037218,1544,255.4555168,44.79792329
E02004603,1.30429178,1.219948312,-2.1187524,5.157975449,0.7568,1.222140419,1.185861737,0.732370478,1.91805101,1318,98.95992263,22.21404194,0.651014715,0.599027264,-2.180473559,3.767188613,0.66145,1.181724096,1.134263411,0.625110942,1.999559392,1372,47.45005209,18.17240956
E02004604,3.403463904,3.25370539,-0.762492713,8.391286598,0.939925,1.485276558,1.439594467,0.912525421,2.311588631,1683,202.2260193,48.52765581,0.052945645,-0.094456766,-4.949402766,5.796177961,0.485675,1.03335044,0.990606238,0.595740977,1.70346771,1803,2.936530521,3.335043986
E02004605,0.161276555,0.121400889,-2.500818234,3.147455803,0.532425,1.049757316,1.021662789,0.632701612,1.635769973,1289,12.51175756,4.975731622,1.264415602,1.154641024,-1.61904512,4.76832999,0.779275,1.290170669,1.237876098,0.72102228,2.157648743,1405,89.99399302,29.01706689
E02004606,10.48412789,10.23443261,3.734829521,18.63770263,0.9995,2.073917608,2.022229864,1.32035981,3.128766978,2130,492.2125772,107.3917608,19.00955803,18.618218,8.039904058,32.14266585,0.999975,2.415552314,2.34790222,1.495754081,3.760686279,2226,853.9783482,141.5552314
E02004607,4.885884118,4.727138005,-0.443527223,11.12273255,0.962675,1.557159436,1.513700899,0.959138461,2.409810325,2245,217.6340364,55.71594363,2.940242388,2.72661845,-2.591561905,9.672879693,0.830525,1.303691091,1.261141861,0.786606895,2.057300283,2244,131.0268444,30.36910914
E02004608,4.355858018,4.15456983,-1.246195764,11.09873146,0.92795,1.402921101,1.365597256,0.903288734,2.116904786,2339,186.2273629,40.2921101,3.659127129,3.480292147,-4.982131304,13.35647889,0.7822,1.221665484,1.194925841,0.762193734,1.84913907,2388,153.2297793,22.1665484
E02004609,2.550595277,2.41193583,-2.458009836,8.376482999,0.8237,1.260543469,1.22824962,0.800211817,1.906494173,1906,133.8192695,26.05434692,-1.438293147,-1.470924153,-5.945786773,3.350575262,0.254125,0.870777695,0.84455725,0.49808138,1.409865563,1989,-72.31237542,-12.92223048
E02004610,4.721121898,4.524117321,-1.062296883,11.56913167,0.94025,1.480302924,1.435858973,0.913712079,2.297596866,2044,230.9746525,48.03029245,4.827086399,4.54703134,-3.096886215,14.37744541,0.8633,1.332322809,1.292506735,0.826936786,2.053950621,2301,209.7821121,33.23228092
E02004611,1.243065195,1.136075291,-4.837521683,8.031475598,0.6413,1.104317009,1.080638447,0.705333686,1.646481793,2971,41.83995944,10.43170087,10.61044326,10.29705629,1.202403668,21.78516926,0.987425,1.758340644,1.706000804,1.070364317,2.731904236,3304,321.1393239,75.83406438
E02004612,2.78022613,2.576669248,-2.715448126,9.446294553,0.8153,1.257956604,1.219758937,0.795703056,1.938895158,2553,108.9003576,25.7956604,1.278515828,1.111291189,-4.49963899,8.07230992,0.6384,1.138758296,1.098593475,0.667309903,1.837346874,2845,44.93904491,13.87582962
E02004613,-0.726012576,-0.774357631,-4.041202345,2.882614045,0.326325,0.925856498,0.902003331,0.573178358,1.413287301,1924,-37.73454135,-7.414350222,0.369384312,0.224291176,-4.051626936,5.581756559,0.53585,1.063594206,1.024673742,0.625019043,1.719197971,2166,17.05375401,6.359420599
E02004614,5.299312483,5.120152415,0.267212793,11.25645081,0.981025,1.681534677,1.633294121,1.027582562,2.612985877,1517,349.3284432,68.15346775,1.557877421,1.396385499,-4.164554108,8.214476148,0.676925,1.156108722,1.120576395,0.695791752,1.822403549,1778,87.6196525,15.61087218
E02004615,-0.137299421,-0.204927508,-5.588219177,5.701105749,0.472175,1.004688919,0.98454679,0.644017389,1.479800652,2681,-5.121201833,0.468891871,0.295631475,0.156132993,-6.293516845,7.63534954,0.5189,1.035671716,1.010526171,0.642193565,1.565585858,3156,9.367283736,3.567171643
E02004616,5.011728778,4.816689108,-1.451384799,12.68789291,0.931225,1.398432137,1.366015781,0.903548888,2.079625762,2936,170.6992091,39.84321366,2.705969656,2.516735023,-4.34262214,10.75322757,0.755275,1.218604128,1.185159953,0.73291108,1.899600685,3314,81.65267519,21.86041284
E02004617,2.545353426,2.338330068,-3.036452435,9.284593835,0.789025,1.232196099,1.193136817,0.781005855,1.904452726,2616,97.2994429,23.21960986,4.677658356,4.509497221,-2.444989038,12.6960475,0.897575,1.435403364,1.390678079,0.828924752,2.304651289,2923,160.0293656,43.54033644
E02004618,-0.02659031,-0.089551929,-3.014635334,3.316214196,0.476375,1.014180019,0.987415217,0.637828208,1.546598972,2228,-1.193460934,1.418001853,0.101404742,0.038516448,-2.851085761,3.379699292,0.51005,1.044685957,1.006944,0.585073419,1.711335554,2339,4.335388726,4.468595709
E02004619,2.259014773,2.15893899,-1.924150822,7.071389116,0.837325,1.276916726,1.24750473,0.812273716,1.921790245,2374,95.15647737,27.6916726,0.693947675,0.572438462,-3.899256302,6.014414526,0.5896,1.098959867,1.063258914,0.643682755,1.757336282,2519,27.54853811,9.895986665
E02004620,1.84783058,1.742741248,-2.387351454,6.679070615,0.790975,1.260002041,1.22121081,0.752602266,1.991262614,2222,83.16069217,26.00020409,0.020307516,-0.073159706,-3.679713326,4.261589843,0.485375,1.033476209,0.98941536,0.572597284,1.749349031,2424,0.837768816,3.347620875
E02004621,6.108776052,5.94336475,-0.762192537,14.02034296,0.956625,1.487772695,1.456905526,0.949841421,2.204353938,1693,360.8255199,48.77726953,9.125746436,8.824664695,-0.240326023,20.22464783,0.9714,1.563193502,1.527671023,0.987433613,2.342024005,2025,450.654145,56.31935023
E02004622,2.465342993,2.318736623,-2.107106343,7.921879964,0.834575,1.285757416,1.247284254,0.805456981,1.989354954,1758,140.2356651,28.57574156,2.140573433,1.942952471,-4.486867738,9.91415103,0.7123,1.179777887,1.145249511,0.712997615,1.844326323,2075,103.1601655,17.97778868
E02004623,5.068175106,4.921512106,-1.339366543,12.30229002,0.935775,1.453278319,1.417502382,0.903260694,2.209461696,2714,186.7418978,45.32783193,5.21041814,4.977550337,-1.685640325,13.49439284,0.92275,1.472160346,1.424106374,0.88015705,2.337681366,2976,175.0812547,47.21603457
E02004624,3.257618093,3.130769284,-0.550285285,7.809786585,0.9489,1.458903249,1.424527003,0.933426426,2.184968593,1960,166.2050048,45.89032486,4.148745335,3.967467407,-0.363809201,9.761864485,0.961775,1.653111758,1.588530419,0.95602343,2.757213686,2102,197.371329,65.31117579
E02004625,4.988928518,4.783395992,-1.573471528,12.61255007,0.927,1.366659156,1.337728153,0.902886582,1.987845681,2806,177.7950291,36.66591558,5.096237376,4.840154178,-1.774092983,13.47266737,0.916875,1.435359577,1.389161629,0.877176813,2.266768045,3123,163.1840338,43.53595772
E02004626,4.609444362,4.466905219,-1.890971027,11.99119528,0.91295,1.373905344,1.344906026,0.877310109,2.04031999,2886,159.7174069,37.39053443,8.444299819,8.163796143,0.50851236,18.0180298,0.9823,1.759957598,1.702027999,1.036274602,2.821071989,3009,280.6347563,75.99575981
E02004627,0.837687505,0.778567576,-3.333167902,5.343529295,0.64235,1.13905047,1.103261956,0.652899732,1.844137517,1719,48.73109397,13.90504701,2.251885729,2.126723105,-3.284082483,8.573167018,0.773575,1.26590453,1.228008094,0.718628024,2.035257577,1888,119.2736085,26.59045303
E02004628,3.707291121,3.5170123,-1.629985261,10.16703011,0.901225,1.355825791,1.316990376,0.869887798,2.054548649,2287,162.1028037,35.58257905,4.929707348,4.72190704,-2.744989036,13.7640762,0.88715,1.375289201,1.339721996,0.833569555,2.108632743,2456,200.7209832,37.52892009
E02004629,8.275321792,7.961779475,0.498657585,17.76904219,0.982275,1.632405047,1.579220234,1.031487031,2.529535183,3493,236.9115887,63.24050466,1.854592269,1.659370275,-5.782014521,10.79876045,0.658175,1.131307087,1.099788481,0.702188993,1.750231188,3751,49.44260913,13.13070871
E02004630,4.832178018,4.667100402,-0.104330683,10.60013699,0.972125,1.621063319,1.574205242,0.989103525,2.519758371,2077,232.6518064,62.10633189,2.304550599,2.104649635,-5.190581628,10.89084246,0.706175,1.1620963,1.131571975,0.721348566,1.781173305,2195,104.9909157,16.20963002
E02004631,-1.097683246,-1.169689791,-4.216618773,2.447627219,0.249825,0.876138374,0.848486377,0.537888746,1.370040489,1708,-64.26716895,-12.38616256,1.232042254,1.172011426,-2.613372221,5.432954856,0.7299,1.25220103,1.203790464,0.658253904,2.134951896,1841,66.92244727,25.22010305
E02004632,6.978352879,6.70318409,-0.61300958,16.24349645,0.963125,1.58084724,1.530894866,0.959019399,2.505982956,3043,229.3247742,58.084724,1.642690192,1.412110999,-6.280813785,10.8991706,0.630075,1.116197593,1.083581992,0.681748136,1.743654756,3294,49.86916187,11.6197593
E02004633,1.862143872,1.767081815,-3.129819244,7.391177136,0.754325,1.212106794,1.182901539,0.733020288,1.863810827,2562,72.68321123,21.21067936,1.91809104,1.764992525,-3.754000121,8.489975513,0.724575,1.216253581,1.172697855,0.69817535,1.974689077,2732,70.20831039,21.62535805
E02004634,6.388244313,6.126829931,-0.652253688,15.00284539,0.959375,1.54028544,1.491280149,0.954358175,2.407933403,2885,221.4296122,54.02854399,4.180596551,3.972314766,-2.571798466,12.14686196,0.872825,1.364120138,1.324306354,0.820445386,2.13097368,3169,131.921633,36.41201382
E02004635,0.260882917,0.149840733,-4.37873393,5.548966462,0.524875,1.055395831,1.01620373,0.608313336,1.722286708,2124,12.28262323,5.539583133,6.837037587,6.539513271,-0.834366474,16.24689619,0.95655,1.581182992,1.531433586,0.941521216,2.518264832,2220,307.9746661,58.11829923
E02004636,4.318950061,4.192401909,-1.216052033,10.73727251,0.928425,1.47174331,1.433166685,0.895683022,2.286692934,2193,196.9425472,47.17433103,0.020970661,-0.121325869,-4.32673237,5.133451917,0.47935,1.022873116,0.986896011,0.599574502,1.643224499,2307,0.90900134,2.287311562
E02004637,13.87130922,13.57881827,4.921473449,24.43981421,0.9995,1.980939638,1.934662495,1.295212455,2.937156205,2291,605.46963,98.09396384,9.451034335,9.158170066,-0.221935105,20.65541985,0.972275,1.585997159,1.547465013,0.988832211,2.405499066,2368,399.1146256,58.59971588
E02004638,4.733583926,4.579570549,0.042581529,10.30707665,0.9761,1.67351956,1.622075649,1.0046883,2.652145947,1536,308.1760369,67.35195599,3.563114236,3.399271941,-1.392158997,9.433882248,0.91515,1.502306139,1.447771234,0.850997933,2.462121499,1617,220.353385,50.23061393
E02004639,9.527669156,9.301193899,2.062830143,18.32920226,0.995875,1.819916184,1.777225069,1.144186004,2.764181472,2242,424.9629419,81.99161842,5.238012761,5.034118393,-1.588690035,13.16648787,0.930525,1.510242107,1.460101796,0.881933135,2.445967813,2047,255.8872868,51.02421066
E02004640,3.831009684,3.676115255,-0.361680963,8.839084376,0.9617,1.574204927,1.520507026,0.955944847,2.486942539,1643,233.171618,57.42049268,2.094003884,1.976508366,-1.049508368,5.941353769,0.8883,1.511246422,1.439132029,0.811186937,2.624059449,1594,131.3678723,51.12464217
E02004641,2.671032021,2.531751409,-3.031267833,9.20847908,0.804225,1.254147205,1.222204456,0.776243297,1.926207495,2224,120.1003607,25.41472046,1.587553687,1.448388003,-4.565897116,8.460015103,0.67675,1.163990725,1.127545541,0.674549008,1.862353755,2472,64.22142748,16.39907255
E02004642,5.460838749,5.273728952,-0.666167877,12.66842413,0.95905,1.519383048,1.475636957,0.948424945,2.336502786,2837,192.4863852,51.93830483,3.323866588,3.159061155,-2.275266223,9.926369672,0.864325,1.354701392,1.314844281,0.808877443,2.125764516,3090,107.568498,35.47013917
E02004643,6.106165678,5.918046301,0.95989382,12.25498619,0.9918,1.796091933,1.746724916,1.102467478,2.76009779,1597,382.3522653,79.60919332,10.37035494,10.08229246,3.344584397,19.00067633,0.998875,2.465491129,2.377731186,1.374382205,4.054620568,1758,589.8950477,146.5491129
E02004644,6.571060443,6.371668507,1.402626367,12.81512636,0.99515,1.835038058,1.789595162,1.148831864,2.774408307,2020,325.3000219,83.50380579,2.486654647,2.33457789,-2.602131617,8.474281483,0.811925,1.316960082,1.269197373,0.750109259,2.163591887,2244,110.813487,31.69600822
E02004645,0.265465873,0.158092824,-3.523531245,4.703705941,0.52945,1.057125212,1.019266917,0.640971572,1.694918574,2339,11.34954565,5.712521241,2.367236881,2.210993139,-2.516586765,8.095803938,0.814925,1.304801094,1.262847741,0.753755693,2.097499216,2700,87.67544004,30.48010942
E02004646,8.335364,8.124478103,1.271024019,16.56557232,0.990175,1.737028019,1.695377782,1.092816205,2.610730439,2074,401.8979749,73.70280192,10.55875411,10.24283145,2.732636642,20.37763392,0.99755,1.99466406,1.92559395,1.209937229,3.172741933,2315,456.1016894,99.46640597
E02004647,13.1931228,12.90046863,5.099742464,23.03060302,0.999875,2.218348049,2.155394541,1.383209172,3.442421615,1612,818.4319356,121.8348049,10.15383075,9.858384563,2.799417405,19.21378075,0.99795,2.000985358,1.939797073,1.230394433,3.135845762,1822,557.2903815,100.0985358
E02004648,7.172308976,6.9439186,1.240957119,14.42552955,0.992475,1.820711688,1.765642112,1.116098652,2.848482102,1579,454.2310941,82.07116878,0.593705564,0.499669175,-3.438908885,5.152029349,0.5952,1.116574933,1.071115866,0.612898723,1.887651712,1775,33.4482008,11.65749334
E02004649,2.776285662,2.678412653,-0.409518395,6.578637456,0.952175,1.575747608,1.526000124,0.932515414,2.499382812,1716,161.7882087,57.57476075,2.404343944,2.276136175,-0.642836176,6.174254409,0.93205,1.615596403,1.541048556,0.875654433,2.769166159,1706,140.9345805,61.5596403
E02004650,3.321995736,3.174286384,-1.502991725,8.979052192,0.90465,1.424651256,1.377427833,0.851702458,2.270867208,2694,123.3109033,42.46512557,4.101165245,3.912593077,-3.068801903,12.3327192,0.859075,1.35506442,1.312521153,0.798188754,2.160954226,2742,149.5683897,35.50644197
E02004651,3.256307449,3.128107939,-1.271848861,8.593468747,0.914475,1.40067307,1.362647422,0.875008657,2.158009787,2383,136.6473961,40.06730699,2.035807371,1.899661513,-2.888150209,7.80430791,0.768675,1.25012472,1.209006372,0.73440137,2.005466619,2400,84.82530711,25.01247199
E02004652,0.200115741,0.132801849,-4.760925462,5.543850231,0.521575,1.035942141,1.011895109,0.647248575,1.564495276,2136,9.368714482,3.594214144,2.98683622,2.806314557,-3.13023987,10.13384364,0.8136,1.289684317,1.247973871,0.769114444,2.045500076,2376,125.7085951,28.96843173
E02004653,3.922064279,3.78810008,-2.14773947,10.87755109,0.88515,1.333587951,1.305271229,0.851705851,1.985174919,2076,188.9240982,33.35879512,3.260930368,3.102099067,-3.127593521,10.4015691,0.82995,1.309404716,1.272922664,0.773509129,2.036057604,2100,155.2823985,30.94047155
E02004654,8.905745519,8.698255572,0.588576765,18.56893298,0.982825,1.585057449,1.552424351,1.032458151,2.330058546,3200,278.3045475,58.50574488,7.614372414,7.296998836,-1.676420398,18.66368146,0.94125,1.434328172,1.398834074,0.919863756,2.149627866,3480,218.803805,43.43281717
E02004655,5.831984974,5.615905945,-0.738693952,13.56542502,0.955675,1.561877116,1.511193414,0.943958465,2.468794176,2066,282.2838806,56.18771158,4.570575541,4.290779719,-2.108313739,12.79123878,0.897625,1.40563368,1.355469973,0.849103036,2.24289543,2257,202.50667,40.56336802
E02004656,4.216227098,4.01919479,-2.382828044,12.04058429,0.882675,1.354225713,1.317453707,0.841525619,2.087362736,3037,138.8286828,35.42257129,4.044695455,3.846285306,-3.230614863,12.26859958,0.85835,1.33720842,1.300188845,0.791470284,2.079593788,3370,120.0206367,33.72084195
E02004657,1.601682493,1.489272688,-2.288312854,6.077091425,0.77345,1.229223629,1.193201963,0.752859191,1.915835532,2015,79.48796489,22.9223629,1.2251104,1.117640421,-2.082554745,5.147884356,0.7391,1.254705052,1.20080359,0.697334506,2.110032672,2124,57.67939735,25.47050521
E02004658,-0.260657912,-0.311509986,-3.058063345,2.849183367,0.42065,0.981360877,0.948237947,0.582029957,1.575483944,1848,-14.10486538,-1.86391233,0.71647685,0.650851293,-2.981363797,4.783827063,0.6399,1.14559678,1.104710866,0.627810697,1.898346287,1953,36.68596262,14.55967802
E02004659,0.231177,0.122285897,-3.944661863,4.915478053,0.523925,1.041946206,1.01252751,0.657091244,1.595815878,2028,11.39926034,4.194620574,1.030069785,0.917024687,-2.92025677,5.638780337,0.671925,1.163112448,1.122477288,0.675101223,1.878452526,2252,45.74022135,16.31124484
E02004660,3.172935124,3.050957777,-2.213699676,9.29802256,0.8668,1.32962096,1.296514659,0.818551602,2.028587224,2042,155.3836985,32.96209595,2.247679163,1.992099232,-3.84635088,9.835665413,0.727025,1.189461531,1.151267955,0.742906466,1.854890036,2457,91.48063341,18.94615307
E02004661,-0.503060418,-0.597570586,-5.868359544,5.406897351,0.416025,0.978522729,0.951797532,0.60219268,1.507437225,2513,-20.01832146,-2.147727126,2.037427152,1.884374056,-2.788227923,7.831628626,0.7712,1.260695864,1.217625862,0.732082492,2.042475612,2717,74.98811747,26.06958642
E02004662,4.322611928,4.161986023,-0.824629758,10.44399469,0.9442,1.46374192,1.425066893,0.927569206,2.208761685,1904,227.0279374,46.37419195,6.91752583,6.722021922,0.658544187,14.36924237,0.986,1.811301066,1.760349018,1.0604506,2.857669888,1959,353.1151521,81.13010663
E02004663,3.23432376,3.101191316,-1.374641035,8.664162194,0.90865,1.432605549,1.385035425,0.858949231,2.277181116,1917,168.7179843,43.26055492,2.231325761,2.080930006,-3.165611184,8.449282866,0.781325,1.277796887,1.229319233,0.72172041,2.110938177,2129,104.8062828,27.77968867
